cell_idx,particle_id,x,y,z
810,3973,80.578003,195.281998,876.370972
810,3985,79.375999,125.108002,823.156006
910,687,43.830002,118.838997,953.755005
910,2827,93.450996,197.677994,984.708008
910,2936,88.362999,125.503998,917.299988
910,2969,74.237000,157.516998,998.247009
910,3599,42.597000,132.128006,969.395020
20,878,33.749001,297.881012,10.780000
20,1226,61.653000,249.104996,79.599998
20,2091,7.731000,228.718994,4.531000
20,2308,22.834000,228.813004,4.200000
120,496,26.621000,235.770996,149.078995
120,1054,93.896004,211.287994,106.570999
120,4056,77.738998,266.062012,193.798004
220,406,93.083000,287.776001,208.582993
220,1369,36.455002,279.428009,215.188004
220,2631,62.577999,248.925995,242.669006
220,3602,58.495998,222.970993,293.675995
320,1646,99.194000,210.962997,359.592010
320,2427,51.347000,267.942993,377.778992
320,2882,46.275002,289.230988,333.186005
420,269,72.185997,259.673004,471.075012
420,1441,86.858002,212.746994,413.049011
420,3556,15.257000,231.466995,427.152008
520,345,97.751999,220.444000,555.614014
520,466,27.450001,229.011993,516.361023
520,609,66.768997,249.028000,523.289001
520,699,82.313004,256.987000,582.159973
520,944,19.900999,263.996002,537.539001
520,3213,22.516001,279.972992,533.114014
520,3352,48.070999,226.623001,523.078003
520,3923,28.948000,231.809998,504.729004
620,1934,35.556000,253.337006,618.447021
620,3090,62.637001,251.328995,663.763000
620,3689,24.934999,221.880005,614.273987
720,8,61.700001,210.209000,766.867004
720,592,49.400002,253.156998,705.153992
720,885,17.830000,294.990997,758.020020
720,1798,38.210999,258.687988,790.034973
720,2262,2.914000,230.936005,766.120972
720,2486,17.180000,287.117004,748.132019
720,2556,42.776001,209.237000,740.984009
820,998,26.721001,245.731003,897.818970
820,3096,19.552000,295.878998,817.817993
920,925,79.921997,288.062988,927.747009
920,1111,32.316002,297.584991,932.671021
920,1370,40.326000,257.910004,976.000977
920,1838,28.325001,231.119995,919.828003
920,1965,35.222000,243.112000,982.403015
920,2768,68.097000,259.393005,926.658997
920,2863,93.323997,249.901001,911.950989
30,1361,88.198997,340.476013,3.654000
30,1587,76.945000,353.076996,54.951000
30,3832,71.167000,378.962006,91.630997
130,914,11.246000,399.907990,165.738007
130,1536,96.782997,305.704987,192.561996
130,2111,68.862999,366.612000,158.255005
130,3419,64.839996,315.105011,173.132004
230,1084,31.452000,344.748993,202.783997
230,1833,19.407000,332.088989,239.132996
230,2501,40.175999,312.876007,245.802002
230,3018,10.499000,335.688995,268.372986
230,3434,63.620998,358.095001,216.675995
330,169,8.134000,330.377991,328.170013
330,722,70.174004,320.782990,370.868011
330,985,14.361000,321.742004,361.923004
330,1793,33.097000,319.802002,370.115997
330,2714,31.257000,375.183014,347.463013
430,369,78.490997,304.428986,481.325012
430,1480,80.167000,331.700989,443.911987
530,771,10.120000,340.971008,548.322998
530,2365,51.077000,335.941986,518.895020
530,2694,1.726000,375.187988,528.668030
530,2957,22.149000,355.641998,584.286011
630,1672,60.516998,391.321991,652.268005
630,1729,68.950996,378.927002,620.409973
730,614,78.263000,365.804993,795.755981
730,732,24.930000,377.440002,727.328979
730,1022,39.237000,391.294006,706.273010
730,1285,19.679001,309.115997,788.166016
730,1811,89.009003,333.556000,735.942017
730,2591,32.782001,363.041992,730.507996
730,3144,72.391998,310.446991,735.619995
830,1159,67.084000,393.032990,884.270020
830,2244,61.816002,310.290009,834.760986
830,3577,48.870998,353.643005,849.882019
830,3714,13.035000,312.612000,877.374023
930,608,52.151001,336.553986,921.288025
930,4089,23.711000,352.821014,957.421021
40,425,45.820000,447.597992,49.183998
40,826,91.467003,422.404999,17.353001
40,1069,91.788002,458.330994,99.302002
40,1532,59.962002,423.890015,12.510000
40,2082,54.948002,458.667999,90.250000
40,2315,97.760002,463.147003,67.733002
40,3079,1.399000,429.519012,29.759001
40,3647,27.334999,454.182007,67.785004
140,21,79.858002,452.178986,116.068001
140,1119,19.138000,493.074005,128.548996
140,1498,54.143002,423.845001,122.111000
140,2778,63.665001,486.104004,139.188004
140,3944,77.428001,482.756989,121.029999
140,4002,49.355000,413.743988,116.225998
140,4036,19.461000,465.463989,105.609001
240,422,72.602997,487.175995,275.605988
240,597,99.271004,471.187012,210.248993
240,1338,3.359000,419.721008,237.158005
240,2746,38.176998,428.548004,265.277008
240,4061,37.276001,445.748993,233.475998
340,1270,24.327999,449.415009,357.717010
340,1336,21.532000,475.364014,333.410004
440,761,27.089001,467.122986,405.332001
440,1774,72.686996,458.362000,447.640015
440,2005,12.343000,420.144989,490.098999
440,2748,14.614000,478.796997,493.420990
440,2940,5.895000,498.536011,463.562012
440,3414,97.906998,415.641998,407.062012
540,1800,75.247002,438.794006,575.898010
540,3431,0.879000,476.121002,528.463013
640,810,78.309998,427.204987,604.284973
740,373,84.712997,447.802002,733.901001
740,569,70.652000,438.214996,758.330994
740,1020,19.878000,454.013000,753.512024
740,1442,78.945000,409.958008,770.182983
740,1745,82.406998,444.787994,721.934021
740,2060,4.327000,464.506989,753.068970
740,2231,41.320000,409.153992,728.348999
740,2507,63.418999,491.308014,754.989990
840,1907,27.048000,417.156006,811.435974
840,3940,24.920000,434.045990,816.422974
50,205,97.775002,524.559998,1.889000
50,503,21.917000,564.776978,39.723999
50,1584,99.335999,554.372986,83.724998
50,2121,34.536999,561.817017,25.138000
50,2366,13.931000,500.484009,1.190000
50,3256,71.833000,567.466003,24.187000
150,618,12.368000,545.973999,137.858002
150,2391,35.841999,583.866028,100.613998
150,3342,80.244003,526.463013,173.354996
250,29,18.959000,519.517029,263.941986
250,153,3.154000,558.939026,298.997986
250,511,20.351000,550.669983,244.421997
250,782,87.901001,558.507996,221.854996
250,1735,91.751999,569.364990,259.042999
250,2834,10.602000,554.210999,244.326996
250,3001,57.834999,518.398010,214.921997
250,3632,91.001999,581.116028,211.276001
350,723,53.487000,529.783997,379.946014
350,1938,23.240999,548.096008,308.476990
350,2580,45.568001,531.830017,325.865997
450,2271,64.935997,521.598999,469.987000
450,3113,27.158001,559.794006,452.248993
550,566,34.695000,529.926025,585.984009
550,1403,35.285000,526.015991,576.049988
550,2268,35.292999,584.703003,581.073975
550,2404,58.279999,550.750000,534.078979
550,2641,23.347000,519.567993,585.083984
550,4090,45.618999,552.276001,505.839996
650,122,65.661003,530.250977,680.393982
650,368,28.309999,535.111023,681.434021
650,1325,92.690002,588.875000,697.515991
650,1705,9.521000,544.257019,684.724976
650,1989,20.518999,579.622986,691.101990
650,2691,49.924999,586.989990,600.859009
750,812,62.202999,558.781006,740.828979
750,2843,35.162998,586.487000,757.130005
850,248,50.557999,538.181030,879.747986
850,363,73.985001,536.344971,881.081970
850,1131,73.024002,512.637024,896.357971
850,1736,31.562000,530.302002,869.445984
850,1804,52.389999,539.229004,857.341003
850,3821,78.797997,579.799988,843.807007
950,1860,97.723999,539.929016,958.991028
950,2614,42.770000,595.333008,930.708984
950,3883,36.542000,514.710999,994.892029
950,3957,41.430000,588.155029,908.556030
60,451,40.654999,603.947998,42.240002
60,2477,16.653999,660.596008,14.112000
60,2513,66.776001,630.599976,35.577999
60,3584,31.146000,642.174988,81.416000
60,4045,48.707001,647.562988,19.105000
160,1521,2.237000,632.396973,163.940002
160,2173,42.494999,653.724976,135.401993
160,3051,10.002000,604.866028,105.668999
260,397,68.105003,635.515991,269.691986
260,449,31.514000,647.911987,251.783997
260,743,47.241001,621.815002,210.514999
260,1386,63.347000,679.588013,227.563004
260,1828,63.077000,606.885986,268.684998
260,3760,29.101000,647.419983,257.082001
260,3834,17.055000,604.127991,264.630005
360,747,61.867001,652.924011,359.660004
360,849,1.257000,612.557007,359.037994
460,132,36.620998,697.137024,494.326996
460,847,80.355003,685.153015,444.911987
460,1533,21.760000,646.940979,445.885010
460,4032,51.580002,667.346008,457.223999
560,1857,17.545000,628.487976,562.206970
560,2340,42.578999,684.637024,538.091003
560,2828,13.969000,653.674011,563.010010
560,3186,22.653000,677.107971,584.630981
560,3323,65.473000,631.028992,563.463013
560,3742,18.094999,627.578979,518.072021
560,3882,79.027000,622.973022,518.603027
660,492,26.046000,685.640991,613.590027
660,1882,1.824000,646.338013,665.715027
660,2975,20.471001,602.909973,608.781982
760,1085,98.149002,652.664001,720.366028
760,1293,77.781998,600.489990,730.734985
760,1696,95.629997,605.879028,724.190002
760,2692,58.368000,680.283997,740.723999
760,2870,6.866000,614.138977,706.099976
760,3312,39.720001,690.640991,762.325012
760,3430,6.369000,686.223022,717.658997
860,457,37.409000,680.405029,871.409973
860,575,93.124001,649.507996,816.067017
860,1136,18.951000,695.244019,816.815002
860,1186,0.631000,685.507996,890.370972
860,1928,37.231998,652.213989,880.833008
860,2515,44.700001,604.593018,868.546997
860,2794,61.354000,684.856995,824.317993
860,3123,41.840000,658.143005,877.482971
960,915,77.903999,635.317017,970.255981
960,1809,77.656998,667.898010,990.107971
960,1881,90.387001,665.288025,964.380981
960,3396,50.723000,628.650024,933.192017
70,1412,99.685997,764.526001,20.799999
70,2331,78.540001,750.395020,60.889999
70,3808,83.792000,717.109009,83.023003
170,1791,97.830002,705.963013,108.995003
170,2092,76.859001,772.434021,198.988007
170,2238,24.511000,758.844971,176.932999
170,2927,33.124001,779.760010,178.917007
270,881,94.427002,702.562012,295.373993
270,1638,12.511000,740.090027,216.919998
270,2618,73.053001,718.747009,247.106995
270,3536,60.396000,780.364990,293.285004
270,3833,22.347000,706.213989,278.744995
270,4076,77.431000,790.588989,254.031998
370,45,77.297997,789.624023,331.322998
370,159,71.864998,739.364014,329.272003
370,799,79.496002,783.706970,300.182007
370,2389,91.098000,718.718994,313.382996
370,2643,3.851000,732.534973,301.661987
370,3222,68.582001,716.403015,373.907013
370,3670,9.924000,735.492981,330.080994
470,20,98.181000,702.330994,455.973999
470,1975,9.410000,745.049011,430.649994
470,2429,13.389000,769.578003,489.483002
470,3885,8.271000,745.932007,496.756012
570,899,46.027000,705.546997,522.573975
570,954,59.764000,753.544006,563.635986
570,1560,22.443001,724.567993,595.205994
570,1572,12.108000,716.091980,556.590027
570,1858,80.476997,749.218994,545.354004
570,3701,83.755997,727.771973,552.515015
670,104,95.285004,797.018982,634.158997
670,149,23.349001,718.484985,673.460022
670,2187,59.851002,709.697998,690.140015
670,2421,33.893002,770.515991,617.440002
670,2634,85.175003,702.607971,681.025024
770,1720,82.892998,735.153992,765.793030
870,479,75.559998,737.575012,867.343018
870,2593,12.183000,710.932983,845.127014
870,2597,99.871002,733.981018,858.611023
870,2612,3.320000,797.991028,895.700012
870,3530,25.997999,792.789978,888.703003
870,4088,96.996002,777.635010,861.262024
970,221,48.853001,719.406006,906.943970
970,1468,80.282997,775.526978,901.158997
970,2177,85.830002,792.476013,915.075989
970,3994,80.933998,720.153992,973.526978
80,611,44.937000,887.504028,42.583000
80,2256,84.617996,802.458008,54.259998
80,3897,77.542999,846.833984,72.338997
80,4003,92.644997,800.140991,95.906998
180,110,6.697000,809.857971,139.291000
180,1064,80.696999,829.669983,130.718994
180,1598,16.981001,882.382996,145.682999
180,2311,10.236000,819.398987,100.564003
180,3387,27.326000,860.752991,186.925003
280,281,38.699001,862.427002,298.770996
280,1852,20.836000,845.560974,214.113998
280,2790,96.038002,860.559998,218.404999
280,3646,76.183998,813.903015,223.026001
380,1919,84.776001,823.190979,313.342010
380,2505,1.131000,816.877014,384.170990
380,3481,62.596001,804.455994,325.266998
380,3712,12.112000,894.497986,325.501007
480,1156,55.333000,822.544983,442.641998
480,1208,28.646999,831.356018,460.705994
480,2193,66.958000,844.473022,444.442993
480,2492,78.186996,887.109985,489.734009
580,127,97.127998,889.583984,565.773010
580,1445,49.368000,819.226990,547.455994
580,1609,95.962997,854.195984,517.106018
580,2968,75.853996,899.408020,567.143982
580,3178,80.398003,809.273010,561.632019
580,3592,60.749001,834.887024,581.632996
580,3839,77.178001,820.304016,589.318970
680,1946,4.486000,823.588013,664.749023
680,3500,34.894001,845.770996,628.762024
780,1719,77.918999,824.432983,726.306030
780,2528,86.039001,860.169983,722.502014
780,3249,49.962002,886.104980,723.291016
780,3573,1.858000,805.406006,749.442993
880,106,55.290001,882.838989,827.164978
880,523,66.736000,828.515015,812.723999
880,662,65.795998,833.776001,848.020020
880,1453,64.884003,822.440002,867.341980
880,2572,93.888000,864.703003,833.310974
880,3578,42.351002,825.500977,803.750977
880,3634,17.767000,876.468018,868.260986
880,4043,66.089996,817.200989,845.205994
980,161,39.377998,862.789001,915.989014
980,792,45.884998,801.934021,966.254028
980,803,68.288002,848.383972,955.630981
980,842,48.950001,807.176025,923.844971
980,1846,87.655998,895.877014,978.453979
980,2942,65.410004,837.693970,913.495972
980,2989,6.947000,891.846008,938.335999
90,3356,94.616997,951.327026,1.315000
190,365,57.640999,953.848022,199.955002
190,848,79.078003,961.265991,117.735001
190,1676,81.669998,978.309021,182.225006
190,1690,10.066000,985.077026,145.125000
190,1873,31.483000,927.002014,198.912003
190,2030,28.247000,904.442017,198.438004
190,2570,41.969002,904.164978,151.949997
190,2780,72.742996,979.882996,100.934998
190,3562,3.180000,970.992004,101.723000
190,4014,58.821999,967.044983,138.970993
290,653,96.524002,909.296021,238.917999
290,1327,37.366001,997.265015,213.835007
290,2924,5.521000,912.635010,273.631012
290,4022,90.714996,982.539001,271.834015
390,900,86.030998,901.135986,339.441986
390,1903,72.302002,987.278992,380.117004
490,765,42.005001,955.843018,406.720001
490,2283,43.522999,994.043030,406.377991
490,2367,55.723000,979.541016,419.528015
490,2948,23.490999,988.103027,441.815002
490,3825,62.644001,994.030029,440.367004
490,3891,42.094002,941.315002,472.221008
590,55,2.024000,936.825989,556.273987
590,846,17.653999,916.638000,586.695984
590,1349,80.246002,943.114014,531.348999
590,1375,18.806999,909.135986,577.468994
590,1888,67.751999,983.046997,552.158020
590,2498,66.601997,989.044006,542.507996
590,3424,79.751999,993.351013,584.695984
690,298,11.643000,996.416992,630.193970
690,528,20.757000,958.377991,666.765991
690,1280,94.420998,948.278015,658.367004
690,2551,75.700996,928.591980,685.624023
690,3617,26.466000,907.802002,666.447998
690,3626,39.653999,916.817017,688.114014
790,2237,10.234000,998.901978,735.392029
890,1236,87.345001,945.323975,845.525024
890,3033,17.146999,923.505981,879.492981
890,3268,83.772003,935.148010,865.724976
890,3561,6.741000,941.593018,882.822021
990,66,3.905000,954.749023,943.971985
990,1207,98.886002,970.960022,912.562988
990,1414,66.602997,927.468994,913.583008
990,2049,36.796001,967.935974,955.143982
990,2110,70.130997,942.763000,996.760986
990,3575,52.269001,921.088989,948.409973
1,542,178.643005,63.643002,9.550000
1,921,181.794998,87.136002,71.150002
1,1462,156.360001,10.741000,1.638000
1,2916,126.202003,67.080002,99.336998
101,1024,197.048996,19.941000,140.832993
101,1668,128.826004,93.949997,177.391998
101,2294,109.297997,92.357002,105.287003
101,2871,155.141006,78.398003,196.115005
101,2901,176.455994,53.960999,146.570999
101,3120,122.311996,24.278999,186.485001
101,3850,133.612000,53.708000,170.466995
201,321,133.457993,61.664001,291.475006
201,402,188.048004,88.361000,204.998001
201,1399,185.628006,79.794998,267.502014
201,1783,107.707001,70.008003,219.279999
201,2538,177.617004,86.358002,257.885986
201,3094,163.998993,6.478000,237.613007
201,3865,156.173996,73.648003,246.427002
301,2934,124.157997,79.768997,353.334991
301,3074,170.406006,72.736000,395.709991
401,3296,199.552994,20.302000,463.790985
501,335,178.464005,24.271000,551.823975
501,1614,106.850998,7.255000,551.924011
501,3161,149.990005,37.352001,515.018982
601,606,152.123993,86.026001,626.619019
601,1435,145.544006,62.150002,695.070984
601,2456,104.167999,83.504997,609.341980
601,3498,152.664001,48.627998,698.953979
701,548,112.178001,69.577003,753.297974
701,2615,192.561996,31.985001,755.976013
801,3828,180.438995,5.017000,895.695007
901,2729,170.360001,43.431000,929.828003
901,4033,186.507996,48.993000,929.481995
11,481,126.500000,120.612000,4.004000
11,1551,170.233994,184.932999,40.866001
11,1588,160.966003,140.802994,83.224998
11,3027,151.843002,188.309006,42.894001
111,253,123.027000,169.112000,158.992004
111,454,128.848007,156.074005,177.809998
111,674,123.168999,129.623993,130.423004
111,1822,155.973007,121.127998,113.066002
111,3603,140.307007,109.170998,116.866997
211,33,149.912003,119.406998,226.477005
211,464,137.391998,147.778000,237.143005
211,1224,137.112000,175.117996,232.638000
211,1531,128.328003,163.746002,226.492004
211,3105,188.345001,182.375000,221.432999
211,3156,194.584000,131.550003,278.157013
311,1130,125.026001,142.442993,328.612000
311,1799,121.783997,146.145004,306.300995
311,2543,148.056000,190.259995,351.104004
311,2798,115.998001,168.757996,316.855011
311,4026,133.386993,157.608002,300.987000
411,593,180.973999,130.578995,499.035004
411,1250,194.167999,170.231003,405.329010
411,2327,169.903000,181.733994,422.067993
411,2682,161.787994,127.045998,405.148987
511,864,191.845001,102.838997,544.327026
511,1653,131.270996,119.352997,582.411987
511,3210,189.889999,128.438004,578.596008
611,748,149.468002,151.160995,625.921021
611,2412,196.121002,126.060997,619.739990
611,2965,151.516006,113.561996,669.296021
711,85,177.162003,153.925995,713.578003
711,1351,113.607002,166.750000,779.955994
711,1914,173.166000,195.498001,704.885010
711,2014,131.029007,100.082001,704.325989
711,2386,154.772003,149.445999,746.328979
711,3465,193.186005,108.375999,720.293030
811,143,152.998001,100.771004,801.731018
811,229,134.593002,154.095993,841.463989
911,142,160.770004,101.375999,940.901001
911,2381,113.734001,166.358002,939.051025
21,808,161.207993,297.032013,90.402000
21,2328,134.960999,205.675995,98.054001
21,2534,158.113998,286.997009,22.775999
21,2795,170.723007,223.828995,89.459000
121,1467,181.483994,251.828003,144.048004
121,1563,195.427002,202.477005,138.134003
121,1859,179.253998,233.735992,108.102997
121,2334,183.289993,229.871002,140.817993
121,3288,120.622002,275.843994,109.492996
221,2624,152.828003,238.072998,277.431000
221,3214,125.023003,278.535004,251.410004
321,705,110.514000,233.259003,301.833008
321,933,185.908005,252.815994,313.308990
321,1652,116.711998,256.552002,389.725006
321,2647,193.069000,267.869995,370.917999
321,2698,111.677002,205.636002,382.674011
321,2933,102.600998,267.209015,325.229004
321,3965,143.110001,211.610992,381.677002
421,272,134.330002,249.806000,436.135986
421,835,142.798004,214.856995,498.134003
421,1281,154.365005,259.329010,484.273010
421,1481,151.447006,258.300995,403.432007
421,3470,186.332993,263.053986,479.753998
421,3804,177.542999,239.604996,415.069000
521,68,197.246994,212.669998,521.505981
521,211,183.110992,226.354004,535.770996
521,948,193.292999,254.863007,536.541016
521,2019,142.990997,242.779007,555.992004
521,2171,117.754997,291.890991,522.526001
621,591,113.049004,295.018005,659.348022
621,3270,174.998993,230.757996,629.382019
721,206,122.022003,282.531006,783.468994
721,1383,103.639000,273.483002,785.067993
721,1565,177.160004,295.612000,720.401001
721,2743,142.141998,297.845001,768.471008
721,3232,139.766998,267.511993,718.179016
721,3809,120.616997,272.217987,793.609985
721,3910,153.182999,272.372986,785.385010
821,3073,124.933998,270.529999,887.395020
921,909,140.733002,246.003006,916.448975
921,2123,153.904999,286.757996,920.158997
31,2096,153.526993,309.778015,53.300999
31,2885,157.768997,310.632996,42.717999
31,3318,153.134995,391.421997,97.253998
31,4067,181.807007,323.049988,79.017998
131,1233,198.035995,348.816010,104.755997
131,1625,167.729996,394.032013,111.737999
131,1943,117.337997,380.785004,187.632996
131,2089,145.966003,372.071014,181.604996
131,2785,199.729996,325.631989,192.856995
131,3081,168.313004,329.440002,136.397995
231,200,196.733994,369.247009,276.351013
231,1642,121.129997,340.377014,239.072998
231,2414,102.320999,383.915009,261.158997
231,3295,144.470993,371.181000,270.625000
331,1354,157.914993,361.993011,386.421997
331,1656,167.188995,370.165009,392.401001
331,3376,143.270004,314.069000,378.690002
431,413,109.980003,380.359009,436.209991
431,1065,151.718994,392.066986,468.230988
431,2153,176.167999,320.367004,495.411011
531,531,154.449005,300.300995,556.156006
531,1993,163.380997,308.877991,537.658020
531,3743,156.123001,391.502014,553.202026
631,218,191.574997,307.739990,651.247009
631,1534,154.205002,384.139008,668.771973
731,1000,141.070007,397.959991,792.466980
731,1299,147.559998,368.687988,725.801025
731,2397,105.098000,346.082001,747.245972
731,3294,182.557007,339.592987,799.827026
831,1356,150.798996,385.192993,812.857971
831,2211,174.957993,313.281006,853.612976
831,2510,111.705002,335.846008,825.085999
831,2904,173.313004,333.755005,886.195984
831,3061,112.945000,336.796997,806.823975
931,231,179.595001,330.759003,938.997986
931,2941,146.397995,385.450012,965.924011
931,3200,140.074005,392.363007,911.015991
41,1282,177.634003,443.743988,89.808998
41,1955,183.653000,420.334015,53.223000
41,3093,116.081001,481.143005,83.151001
141,79,180.085999,481.266998,197.201996
141,375,198.386993,418.941986,166.731995
141,2915,113.966003,473.709015,135.145996
141,4057,183.121994,482.544006,111.208000
241,266,167.173004,402.579987,259.411011
241,1878,161.856003,475.072998,298.234985
241,2236,137.102005,476.924011,223.705002
241,2687,188.084000,407.406006,292.886993
241,3068,184.341003,470.352997,225.779999
241,3267,194.362000,488.981995,295.532990
241,3770,190.837997,419.856995,231.772995
341,35,148.710999,499.984009,382.200989
341,461,177.742996,433.157990,315.967987
341,1164,183.149002,404.069000,326.618011
341,1433,100.655998,483.011993,346.589996
341,1776,136.817001,487.149994,398.028015
341,2651,172.119995,431.666992,323.812012
341,3548,136.123993,456.984985,378.230988
441,1200,195.556000,478.233002,483.902008
441,1632,196.292999,483.662994,473.967010
441,3007,111.226997,474.075012,466.001007
441,3672,181.703995,476.665009,465.343994
441,4035,151.608994,432.221985,463.319000
541,1586,180.348999,417.929993,589.075012
541,2139,185.679001,417.907990,566.866028
541,2390,174.539993,498.885986,501.759003
541,2760,129.908005,426.980011,580.078979
541,3429,123.968002,460.084991,583.138977
641,3655,178.468002,497.334991,696.745972
741,1169,184.990005,457.717010,732.385010
741,2039,190.158005,463.819000,718.255005
741,2596,111.472000,441.627991,707.450989
741,3750,183.757004,424.299011,771.015015
841,3349,103.337997,443.039001,816.081970
841,3397,169.686996,430.652008,857.570984
841,3543,150.009995,494.216003,861.801025
841,3641,116.682999,409.683990,894.210999
941,31,117.220001,448.109009,938.187988
941,155,118.208000,420.424988,909.942017
941,311,131.222000,482.821991,905.148987
941,775,140.531006,490.192993,908.882996
941,884,122.158997,404.540009,982.369995
941,2696,198.912003,411.983002,994.609009
941,3331,108.744003,476.045013,904.653992
51,872,123.084999,564.080994,48.123001
51,1174,157.356995,514.322021,27.066999
51,3878,167.158005,529.481995,20.421000
151,434,125.288002,592.161987,179.841003
151,612,118.459999,520.435974,191.630005
151,1206,145.535004,573.315002,132.727997
151,2099,144.529007,562.541992,145.399002
151,3097,144.117004,593.760010,171.425995
251,932,148.477005,573.973022,205.807007
251,2518,188.395996,563.721985,271.562012
251,2739,175.608994,512.205017,234.660004
251,2771,146.675003,543.190002,270.122009
351,1957,181.369003,527.609009,333.053986
351,3513,114.012001,585.096008,378.497986
451,482,155.975006,511.717987,458.319000
451,483,166.223007,554.226013,499.376007
451,1680,116.154999,528.208984,446.921997
451,1760,125.990997,559.551025,420.671997
451,3987,179.781006,552.174988,463.806000
551,1337,190.011993,500.476990,505.006989
551,2447,114.698997,549.557007,530.127991
551,2730,187.537994,545.216003,590.570007
551,3558,198.259995,537.564026,589.898010
551,4034,131.106003,569.208008,549.455994
651,1179,107.667000,580.831970,649.682007
651,1322,159.970993,554.723999,617.896973
651,1940,138.022995,582.288025,626.466980
751,823,114.769997,553.056030,796.804993
751,1596,159.645996,589.991028,794.041992
751,2010,111.723000,539.870972,744.971008
851,834,184.074005,512.281006,847.846008
851,1621,141.070007,570.525024,813.304016
851,2128,107.574997,560.700012,895.875000
851,2629,130.302994,589.854004,895.643005
851,3002,173.235992,591.721008,862.354004
851,3643,196.817993,590.301025,857.862976
951,1178,114.207001,539.497009,928.552002
951,2998,171.024994,563.609985,946.960022
61,1885,186.735001,624.080017,2.893000
61,3098,130.451004,674.344971,42.188999
61,3681,135.326004,628.645020,23.877001
61,3775,106.439003,620.861023,54.814999
61,4062,126.794998,645.431030,62.505001
161,187,192.384003,612.963013,188.563004
161,868,199.604004,686.590027,180.050003
161,1173,166.209000,639.208008,173.673004
261,698,154.207001,668.736023,279.701996
261,1737,137.503006,661.086975,251.567993
261,3608,170.016006,620.283997,248.886002
261,3918,193.848007,667.390015,266.506989
361,246,136.177994,614.648987,366.980988
361,362,101.732002,640.179016,375.411987
361,2285,195.667007,644.929016,350.335999
361,3155,100.522003,643.229980,353.449005
461,2166,111.765999,606.994019,433.662994
461,2751,130.242004,622.775024,429.218994
461,3304,100.166000,625.348022,474.902008
461,3992,162.681000,661.489014,410.923004
561,2656,164.781998,630.197998,523.877991
661,1649,169.852005,641.715027,668.818970
661,3665,166.526993,623.437012,631.674011
