particle_id,x,y,z
164,24.304001,18.551001,1.344000
165,10.934000,6.548000,7.309000
166,28.282000,20.131001,18.584000
167,12.982000,20.681999,1.186000
168,26.872999,10.198000,4.359000
169,1.483000,12.782000,24.247999
170,20.933001,11.720000,12.198000
171,6.830000,2.527000,25.743000
172,15.248000,22.320999,10.048000
173,27.600000,25.309000,12.965000
174,13.314000,15.133000,9.964000
175,7.250000,6.684000,13.868000
176,13.697000,9.368000,8.956000
177,14.327000,21.215000,25.627001
178,20.583000,1.230000,19.752001
179,25.080999,27.094999,13.696000
180,13.079000,18.524000,20.889999
181,27.004000,21.173000,19.374001
182,12.722000,0.195000,8.252000
183,20.910999,23.544001,8.171000
184,16.709000,15.858000,29.959999
185,28.700001,15.757000,25.169001
186,18.665001,14.611000,29.924999
187,3.186000,0.459000,24.981001
188,15.077000,20.681000,19.917000
189,22.228001,27.502001,18.667000
190,3.747000,19.839001,3.366000
191,7.141000,8.112000,20.110001
192,14.621000,20.263000,22.500999
193,28.375000,26.600000,22.445000
194,0.511000,17.541000,15.105000
195,12.228000,25.059000,27.896999
196,16.233000,16.440001,26.323000
197,10.107000,9.992000,8.340000
198,29.893000,27.323999,6.650000
199,20.184999,17.020000,5.667000
200,21.146000,14.254000,22.993999
201,16.134001,10.496000,28.997000
202,14.453000,0.164000,29.556999
203,2.572000,23.062000,14.817000
204,13.192000,15.594000,0.222000
205,10.662000,17.364000,11.109000
206,1.759000,17.330999,25.535999
207,3.934000,27.719999,3.102000
208,7.894000,3.861000,10.772000
209,6.091000,14.018000,7.538000
210,5.323000,19.825001,19.242001
211,22.966999,25.681999,11.289000
212,14.335000,25.562000,29.195999
213,8.767000,12.420000,2.727000
214,29.333000,17.164000,1.792000
215,16.832001,3.287000,5.867000
216,18.711000,11.992000,21.568001
217,15.932000,2.499000,20.787001
218,5.123000,16.778999,14.499000
219,0.412000,16.693001,5.208000
220,23.854000,22.417999,11.824000
221,1.717000,28.846001,3.665000
222,16.847000,28.410000,22.586000
223,16.542999,2.698000,26.156000
224,21.219999,24.677999,26.493999
225,3.738000,28.775999,18.179001
226,5.660000,25.990000,15.513000
227,18.718000,4.213000,28.459000
228,19.906000,18.204000,18.927999
229,19.316999,3.854000,16.837999
230,18.733999,13.719000,19.544001
231,6.367000,25.546000,24.274000
232,14.551000,15.908000,27.969000
233,24.516001,22.563000,5.223000
234,1.696000,0.563000,11.656000
235,9.260000,13.531000,3.225000
236,26.044001,18.837999,1.123000
237,8.032000,17.363001,2.765000
238,29.711000,29.808001,0.483000
239,13.134000,6.165000,21.664000
240,27.094000,17.177999,13.947000
241,23.150999,0.140000,26.514000
242,6.834000,18.830999,7.614000
243,22.159000,7.498000,17.384001
244,20.945000,17.316000,14.000000
245,4.530000,13.742000,11.309000
246,29.091000,2.468000,17.219000
247,6.781000,15.542000,18.914000
248,18.024000,0.892000,25.108000
249,10.988000,14.278000,22.601999
250,17.846001,13.708000,2.511000
251,15.237000,4.937000,10.641000
252,26.004000,27.921000,28.872000
253,15.779000,27.070000,18.806000
254,24.135000,7.183000,17.863001
255,18.121000,2.521000,15.582000
256,21.983000,0.359000,29.997000
257,27.287001,6.346000,10.597000
258,17.809999,26.480000,28.472000
259,23.466000,14.583000,6.402000
260,13.776000,24.594000,6.805000
261,20.764999,20.985001,18.495001
262,0.868000,11.888000,6.949000
263,29.823000,11.242000,16.927999
264,7.004000,4.934000,17.816000
265,21.895000,19.820000,21.190001
266,19.375999,28.520000,4.761000
267,6.015000,14.831000,2.352000
268,5.026000,13.530000,3.838000
269,18.051001,24.465000,23.608000
270,17.061001,22.771000,20.443001
271,15.184000,13.368000,9.288000
272,9.487000,14.102000,0.161000
273,2.565000,21.113001,18.747000
274,2.492000,22.562000,14.813000
275,10.734000,29.375000,10.572000
276,2.739000,12.716000,1.273000
277,11.546000,5.553000,10.491000
278,28.797001,8.897000,24.985001
279,3.370000,26.283001,15.019000
280,26.638000,17.212999,10.031000
281,1.667000,2.659000,20.987000
282,5.398000,23.343000,17.350000
283,9.104000,25.399000,16.785999
284,6.911000,10.177000,17.212999
285,20.431999,0.281000,9.248000
286,29.780001,8.846000,0.877000
287,0.979000,20.143999,22.830999
288,0.595000,5.910000,27.344999
289,16.193001,19.836000,9.661000
290,13.931000,24.407000,9.334000
291,22.563999,20.334999,8.557000
292,21.181000,9.201000,16.274000
293,0.073000,10.864000,16.219999
294,16.691999,9.637000,17.221001
295,9.160000,14.072000,7.195000
296,19.427999,6.008000,27.225000
297,15.625000,6.512000,22.983999
298,20.559999,13.415000,26.535999
299,27.191000,2.297000,16.326000
300,6.297000,9.612000,18.503000
301,6.329000,23.999001,14.290000
302,13.233000,11.614000,6.661000
303,16.231001,15.184000,25.246000
304,14.980000,5.420000,19.044001
305,9.814000,1.101000,15.542000
306,0.121000,24.443001,19.170000
307,9.754000,9.963000,9.163000
308,14.660000,24.240000,3.453000
309,2.386000,20.065001,6.163000
310,6.179000,6.595000,23.326000
311,13.970000,24.281000,14.326000
312,8.680000,13.635000,18.667999
313,29.362000,28.690001,23.636999
314,4.372000,22.693001,29.278999
315,12.468000,18.628000,13.087000
316,24.315001,7.843000,6.550000
317,24.573000,26.604000,1.805000
318,15.405000,20.141001,17.628000
319,19.804001,18.090000,4.138000
320,29.061001,12.960000,11.253000
321,29.343000,12.736000,3.488000
322,17.299000,21.025999,8.305000
323,18.589001,17.039000,18.125999
324,16.169001,27.865999,2.509000
325,15.262000,6.441000,18.106001
326,14.697000,22.525999,13.711000
327,12.599000,3.135000,16.919001
328,29.291000,28.770000,19.344999
329,8.800000,28.278999,27.173000
330,4.281000,22.332001,12.245000
331,13.017000,12.625000,9.224000
332,13.826000,7.143000,14.968000
333,5.364000,29.950001,7.788000
334,10.035000,10.293000,26.032000
335,7.722000,26.709000,14.511000
336,13.195000,19.225000,11.951000
337,6.919000,11.798000,12.150000
338,18.372999,28.806999,17.479000
339,14.120000,10.108000,20.193001
340,2.179000,13.117000,12.541000
341,1.971000,10.648000,14.482000
342,13.943000,27.677999,26.934999
343,23.679001,8.324000,4.441000
344,19.245001,3.266000,14.550000
345,13.795000,18.802000,17.826000
346,8.537000,11.732000,9.138000
347,28.040001,17.844999,28.528000
348,4.867000,7.019000,21.275999
349,1.538000,25.110001,25.013000
350,26.493999,16.152000,28.323999
351,12.026000,6.222000,6.643000
352,7.628000,15.941000,22.160000
353,6.836000,5.641000,3.619000
354,6.865000,28.497000,0.627000
355,12.062000,21.995001,2.359000
356,15.076000,12.418000,11.321000
357,28.923000,6.502000,6.100000
358,27.212000,5.587000,16.992001
359,15.081000,27.372000,10.322000
360,12.708000,14.796000,1.582000
361,7.534000,14.630000,1.043000
362,20.194000,2.803000,22.257000
363,11.411000,3.613000,4.864000
364,27.591000,19.891001,20.951000
365,12.611000,29.749001,23.417000
366,14.112000,14.253000,25.841000
367,15.482000,6.222000,29.313000
368,14.224000,2.091000,19.459999
369,7.961000,6.540000,0.654000
370,14.310000,17.996000,6.014000
371,10.082000,3.100000,21.648001
372,24.568001,28.230000,22.701000
373,3.717000,4.578000,7.047000
374,15.241000,17.211000,14.938000
375,7.320000,28.636999,0.032000
376,24.270000,25.305000,3.657000
377,27.011999,19.485001,2.484000
378,2.335000,17.587999,10.732000
379,17.549000,26.160000,16.462000
380,8.603000,14.687000,22.068001
381,28.257000,24.676001,16.296000
382,17.212000,8.883000,24.948000
383,24.100000,9.457000,4.449000
384,7.753000,19.528000,12.929000
385,7.964000,21.413000,4.474000
386,16.204000,5.142000,5.586000
387,22.789000,8.653000,16.073999
388,22.038000,11.144000,26.941000
389,20.624001,4.257000,14.520000
390,20.400999,7.989000,22.243999
391,18.745001,5.349000,3.743000
392,27.416000,19.778999,11.132000
393,28.742001,28.354000,5.810000
394,8.142000,5.648000,21.212000
395,16.551001,12.019000,11.628000
396,9.914000,6.975000,17.291000
397,24.018999,10.150000,14.168000
398,24.500000,8.257000,10.961000
399,9.078000,25.243000,20.544001
400,17.493999,29.278000,0.425000
401,13.890000,21.650000,7.273000
402,4.095000,15.346000,20.700001
403,3.613000,9.751000,26.851999
404,29.848000,1.300000,11.822000
405,10.651000,4.307000,9.940000
406,2.505000,2.073000,8.954000
407,3.647000,8.703000,11.707000
408,23.183001,21.822001,2.947000
409,18.898001,5.560000,10.073000
410,24.492001,27.016001,28.702999
411,12.669000,0.998000,4.000000
412,23.636999,15.876000,12.980000
413,14.177000,28.754999,13.559000
414,28.620001,3.508000,2.719000
415,18.832001,3.398000,22.792999
416,25.038000,7.282000,17.759001
417,19.864000,11.781000,27.198000
418,7.406000,7.390000,3.294000
419,5.312000,4.820000,13.278000
420,11.870000,22.030001,26.641001
421,20.170000,26.340000,26.962000
422,5.708000,15.311000,11.195000
423,12.735000,11.968000,19.691000
424,11.752000,6.843000,7.734000
425,18.886999,21.228001,6.054000
426,27.333000,1.371000,0.181000
427,17.416000,6.349000,16.540001
428,26.648001,13.024000,26.201000
429,26.306999,12.351000,4.918000
430,24.247000,16.114000,19.058001
431,26.197001,16.063999,1.975000
432,23.179001,24.271000,28.253000
433,25.112000,17.681999,17.327000
434,4.666000,15.923000,10.682000
435,2.806000,3.696000,15.639000
436,2.907000,28.087999,19.138000
437,3.169000,1.350000,13.513000
438,12.866000,12.959000,22.396999
439,6.664000,5.498000,25.551001
440,26.374001,22.660000,14.305000
441,29.350000,7.348000,3.493000
442,6.454000,0.909000,29.785000
443,6.021000,13.222000,14.880000
444,7.303000,1.766000,25.052000
445,16.136999,16.917999,25.899000
446,12.610000,2.547000,29.170000
447,20.570000,15.214000,24.261000
448,0.047000,9.197000,12.933000
449,12.555000,21.360001,17.485001
450,13.364000,10.877000,4.110000
451,15.458000,15.587000,20.260000
452,26.770000,15.757000,8.217000
453,21.797001,4.004000,23.778999
454,15.608000,28.966000,15.980000
455,23.627001,0.231000,17.370001
456,11.925000,25.393999,26.806000
457,15.367000,11.917000,21.267000
458,6.304000,5.179000,7.433000
459,4.223000,18.171000,26.634001
460,20.171000,24.044001,18.315001
461,28.528000,4.391000,12.438000
462,20.995001,3.094000,12.166000
463,9.023000,20.962000,6.272000
464,19.455000,14.067000,16.589001
465,1.065000,22.431000,3.456000
466,12.038000,9.073000,0.811000
467,11.325000,17.693001,20.132000
468,21.813000,21.993999,25.830000
469,4.874000,10.374000,11.079000
470,15.283000,8.825000,6.755000
471,18.441000,21.238001,4.030000
472,22.559000,5.847000,18.150000
473,5.020000,6.614000,5.629000
474,13.336000,15.485000,0.392000
475,17.146999,20.325001,27.642000
476,26.712000,10.524000,20.193001
477,29.878000,9.578000,5.189000
478,0.335000,23.129999,18.364000
479,18.483999,0.737000,26.577000
480,2.902000,28.308001,2.845000
481,1.235000,22.656000,6.386000
482,22.775999,6.878000,29.795000
483,18.263000,8.740000,6.016000
484,15.246000,24.840000,28.590000
485,2.044000,0.082000,27.693001
486,29.038000,16.754000,1.445000
487,28.214001,25.893000,11.498000
488,1.204000,24.302000,7.622000
489,23.002001,20.937000,13.319000
490,18.858000,7.683000,9.024000
491,11.370000,22.712999,27.181999
492,7.837000,9.918000,4.617000
493,3.810000,13.021000,10.421000
494,17.277000,16.784000,11.529000
495,17.287001,2.290000,5.907000
496,21.739000,0.312000,15.426000
497,9.101000,14.011000,4.367000
498,22.812000,5.113000,2.264000
499,10.295000,0.524000,12.763000
500,15.969000,21.302999,27.549000
501,26.145000,12.403000,23.665001
502,4.355000,15.122000,28.882000
503,13.945000,2.012000,21.877001
504,12.944000,27.267000,22.009001
505,0.298000,6.749000,28.684000
506,15.945000,17.327000,8.236000
507,29.398001,0.404000,6.017000
508,19.832001,25.816000,29.356001
509,25.011999,6.840000,16.139999
510,22.500999,23.239000,26.698999
511,15.931000,4.008000,6.423000
512,5.165000,8.355000,7.660000
513,9.916000,20.414000,20.513000
514,18.768000,4.070000,28.712999
515,1.898000,7.628000,29.358999
516,26.761999,23.475000,13.204000
517,19.257000,22.725000,24.937000
518,2.763000,27.457001,7.906000
519,15.199000,15.316000,5.489000
520,20.785000,2.928000,24.172001
521,20.398001,18.082001,19.721001
522,19.316000,16.937000,4.323000
523,25.988001,2.082000,7.897000
524,26.187000,15.917000,16.902000
525,1.001000,26.093000,28.033001
526,9.502000,9.112000,14.678000
527,27.332001,21.202000,4.131000
528,8.625000,21.070999,27.459999
529,29.608999,10.203000,14.359000
530,17.622000,22.941000,14.531000
531,23.184000,13.694000,26.558001
532,21.742001,9.914000,7.450000
533,12.797000,20.260000,25.281000
534,12.201000,15.690000,7.674000
535,8.981000,26.158001,28.065001
536,14.981000,2.570000,21.840000
537,13.090000,2.450000,5.207000
538,8.640000,18.177999,25.712000
539,28.653000,11.839000,27.482000
540,18.087999,20.240999,20.597000
541,12.523000,17.291000,6.906000
542,23.254999,25.084000,27.680000
543,12.495000,13.376000,15.238000
544,10.288000,21.039000,26.584000
545,11.561000,21.804001,20.416000
546,20.905001,22.688000,21.527000
547,13.054000,22.386999,10.911000
548,12.139000,16.563999,12.033000
549,26.528999,16.570999,5.466000
550,14.636000,9.165000,25.360001
551,1.086000,8.950000,21.635000
552,5.947000,6.309000,3.356000
553,6.867000,27.999001,1.001000
554,15.578000,0.563000,4.568000
555,2.452000,26.511999,5.909000
556,13.167000,3.031000,20.483000
557,19.212000,16.945000,29.921000
558,28.510000,3.983000,3.758000
559,13.605000,27.047001,11.206000
560,28.650999,24.381001,13.275000
561,2.770000,22.664000,29.125000
562,1.788000,28.291000,15.409000
563,13.472000,2.544000,3.880000
564,9.673000,14.042000,20.132999
565,25.003000,12.484000,5.583000
566,21.080999,3.906000,16.997000
567,25.240000,3.669000,7.101000
568,29.344999,8.414000,25.952000
569,2.620000,20.306000,2.571000
570,14.644000,18.242001,23.240000
571,27.622000,14.402000,25.879999
572,2.749000,19.448999,3.103000
573,2.336000,19.138000,3.904000
574,27.785999,22.732000,5.542000
575,18.440001,22.177000,19.327999
576,24.035000,6.193000,0.064000
577,6.608000,10.350000,17.900999
578,11.266000,17.745001,28.056000
579,26.709000,7.102000,9.211000
580,14.749000,12.818000,28.813999
581,16.500999,29.711000,5.314000
582,16.719000,4.419000,25.027000
583,6.274000,12.795000,18.612000
584,23.417000,2.664000,7.120000
585,5.486000,26.386999,17.202000
586,3.353000,22.643000,28.052000
587,27.823999,13.419000,13.918000
588,11.803000,18.958000,11.023000
589,2.569000,26.525999,28.306000
590,25.858999,22.249001,16.267000
591,27.542000,14.867000,27.688000
592,4.670000,15.436000,27.471001
593,15.580000,22.198000,23.389999
594,27.374001,28.289000,14.563000
595,1.336000,22.561001,14.048000
596,9.541000,23.424000,19.823999
597,12.872000,28.806000,23.222000
598,14.384000,13.269000,10.606000
599,0.322000,13.891000,15.697000
600,27.348000,15.974000,5.342000
601,6.999000,24.309000,8.518000
602,14.133000,22.219999,15.947000
603,7.370000,11.147000,27.610001
604,8.472000,7.842000,5.680000
605,9.146000,26.072001,8.349000
606,25.214001,18.350000,26.225000
607,14.796000,28.209999,26.862000
608,28.233999,4.621000,18.371000
609,15.794000,12.669000,28.163000
610,16.420000,13.308000,19.202999
611,18.912001,29.552000,6.961000
612,22.451000,23.781000,17.535999
613,7.775000,24.705999,21.690001
614,4.607000,2.605000,7.566000
615,17.395000,3.120000,24.329000
616,21.049000,12.544000,21.760000
617,15.141000,5.873000,28.983999
618,1.120000,18.908001,16.187000
619,13.243000,5.088000,6.153000
620,24.732000,3.451000,15.696000
621,0.542000,23.513000,18.052999
622,13.459000,26.684999,24.155001
623,2.704000,10.397000,29.462999
624,21.063000,10.603000,27.586000
625,9.745000,11.400000,25.455000
626,8.256000,15.954000,26.201000
627,23.063999,19.912001,14.189000
628,5.194000,6.188000,1.129000
629,17.584000,16.923000,2.369000
630,2.790000,25.372999,4.139000
631,26.914000,16.395000,7.898000
632,19.261000,24.016001,22.784000
633,7.928000,12.397000,8.227000
634,24.445999,23.558001,5.797000
635,26.993000,24.662001,2.685000
636,17.719999,27.465000,1.901000
637,20.319000,17.566999,5.694000
638,21.216000,25.125999,2.833000
639,9.416000,12.908000,11.841000
640,24.202000,18.702000,9.763000
641,27.039000,7.239000,14.473000
642,26.583000,16.829000,18.513000
643,10.347000,24.906000,7.078000
644,5.321000,9.653000,27.452999
645,5.235000,13.090000,6.416000
646,8.413000,1.751000,22.892000
647,15.411000,24.792000,18.351999
648,15.625000,28.226000,14.842000
649,21.340000,21.502001,10.316000
650,22.613001,12.032000,7.597000
651,4.599000,9.475000,1.647000
652,6.296000,13.377000,13.708000
653,7.595000,13.446000,19.492001
654,13.776000,6.572000,14.802000
655,29.223000,26.243999,2.392000
656,15.935000,6.174000,29.691999
657,5.066000,1.446000,14.191000
658,24.735001,17.014000,27.044001
659,25.091000,14.347000,16.566000
660,10.121000,7.714000,11.579000
661,29.329000,29.351999,17.233000
662,24.775999,14.044000,29.957001
663,14.877000,3.069000,12.045000
664,12.400000,4.666000,0.504000
665,3.674000,24.694000,10.921000
666,9.231000,6.550000,19.919001
667,5.339000,8.671000,11.368000
668,9.302000,1.989000,27.905001
669,20.896000,17.681000,22.096001
670,8.428000,13.331000,3.633000
671,22.150000,21.754000,14.254000
672,14.668000,1.291000,13.019000
673,23.344000,9.830000,24.474001
674,23.606001,15.334000,7.426000
675,20.761000,25.881001,3.462000
676,21.775000,24.165001,8.417000
677,28.469999,23.736000,25.691999
678,9.758000,11.450000,16.987000
679,10.931000,8.838000,20.680000
680,1.163000,28.733999,9.393000
681,18.938999,27.407000,23.850000
682,16.648001,20.740000,24.114000
683,10.181000,12.756000,24.389000
684,28.142000,12.212000,24.443001
685,27.330000,1.594000,12.653000
686,10.672000,19.436001,16.152000
687,1.423000,25.127001,29.822001
688,13.463000,9.542000,21.239000
689,12.994000,15.932000,9.396000
690,10.440000,3.121000,1.537000
691,11.232000,13.387000,20.087000
692,28.740000,15.635000,28.490999
693,19.346001,18.413000,4.411000
694,3.241000,12.005000,9.548000
695,24.750000,26.594999,19.660000
696,21.809999,9.473000,25.899000
697,6.273000,13.348000,5.243000
698,14.668000,22.559999,11.881000
699,27.132000,8.447000,28.857000
700,26.827999,20.830000,21.655001
701,11.805000,23.188999,8.335000
702,24.292999,19.363001,23.546000
703,24.073999,7.402000,12.602000
704,2.127000,14.767000,28.233999
705,6.425000,19.680000,29.891001
706,8.001000,4.880000,15.238000
707,19.035999,25.090000,16.691999
708,18.587999,27.642000,10.394000
709,13.814000,27.687000,20.836000
710,29.872000,15.163000,11.547000
711,8.456000,11.640000,4.123000
712,24.930000,12.623000,5.662000
713,8.218000,26.941000,28.917999
714,3.530000,6.281000,23.423000
715,28.649000,0.142000,14.545000
716,4.444000,11.545000,19.652000
717,20.122999,16.957001,20.260000
718,10.647000,11.611000,19.493000
719,18.242001,29.309999,1.494000
720,3.965000,12.979000,10.871000
721,13.721000,14.149000,19.365000
722,11.550000,19.413000,5.980000
723,16.841000,19.320999,12.357000
724,22.112000,8.340000,20.591000
725,16.059000,1.311000,29.874001
726,8.618000,16.545000,19.201000
727,3.706000,4.517000,28.934000
728,4.990000,9.546000,6.239000
729,16.660999,25.750000,10.308000
730,21.305000,24.879999,24.641001
731,28.775000,9.728000,1.365000
732,10.204000,9.672000,4.355000
733,28.905001,18.080000,2.813000
734,27.509001,11.410000,10.703000
735,9.470000,19.170000,22.733999
736,10.574000,18.229000,13.565000
737,24.733000,16.157000,0.704000
738,1.308000,28.552999,26.172001
739,21.945000,8.392000,8.635000
740,6.974000,14.533000,12.007000
741,3.040000,8.581000,5.325000
742,5.719000,26.125999,10.952000
743,5.730000,24.348000,28.122000
744,19.580000,27.282000,27.237000
745,22.332001,19.931999,27.813000
746,10.228000,18.357000,24.597000
747,15.474000,2.682000,8.500000
748,15.561000,10.594000,24.422001
749,25.818001,27.000000,24.549000
750,26.365999,25.219000,22.892000
751,25.219999,13.504000,12.521000
752,14.017000,1.199000,13.377000
753,5.006000,28.968000,1.838000
754,28.514000,19.802000,0.476000
755,9.408000,8.376000,16.968000
756,28.558001,16.202999,4.728000
757,20.240000,3.673000,5.870000
758,8.604000,0.702000,12.197000
759,14.718000,25.212999,12.155000
760,13.589000,22.194000,9.338000
761,7.374000,3.597000,10.415000
762,7.387000,4.637000,15.053000
763,11.756000,17.995001,21.875000
764,21.794001,26.386999,9.360000
765,25.478001,11.199000,14.885000
766,10.605000,29.957001,27.236000
767,20.228001,18.492001,0.001000
768,13.492000,14.701000,22.851000
769,1.781000,27.656000,4.509000
770,27.611000,3.712000,0.576000
771,13.384000,0.509000,13.757000
772,9.208000,25.761000,4.976000
773,29.445000,17.093000,25.024000
774,1.556000,3.438000,4.312000
775,0.616000,23.292999,7.195000
776,8.991000,12.482000,4.810000
777,26.934000,6.367000,2.481000
778,21.267000,1.822000,9.543000
779,10.126000,16.454000,1.652000
780,19.032000,10.039000,11.849000
781,8.138000,20.409000,10.386000
782,8.664000,23.559000,10.044000
783,25.370001,25.674000,27.100000
784,28.614000,6.345000,0.345000
785,6.163000,26.548000,10.634000
786,0.666000,22.183001,9.032000
787,22.607000,25.139999,3.366000
788,6.874000,11.633000,0.667000
789,0.102000,14.875000,9.061000
790,6.407000,16.722000,7.293000
791,25.657000,17.232000,26.469999
792,8.309000,3.422000,1.762000
793,29.040001,9.025000,26.724001
794,6.627000,27.782000,1.298000
795,11.166000,5.114000,18.223000
796,26.025999,10.133000,2.993000
797,27.202000,29.075001,3.401000
798,17.136000,8.150000,23.628000
799,12.479000,19.893999,19.965000
800,25.243000,10.107000,23.184999
801,29.896000,22.951000,3.971000
802,29.877001,28.408001,16.822001
803,27.766001,19.884001,7.500000
804,4.333000,14.619000,17.541000
805,24.792999,17.469999,0.759000
806,17.278000,29.018999,14.822000
807,7.463000,17.427000,27.077000
808,25.879000,6.209000,12.558000
809,12.923000,25.294001,27.730000
810,21.465000,25.487000,10.016000
811,0.512000,0.840000,13.130000
812,14.288000,29.787001,21.809999
813,23.850000,15.338000,25.860001
814,3.611000,11.045000,18.174000
815,28.423000,16.226999,9.454000
816,10.968000,9.448000,0.797000
817,8.912000,9.069000,10.689000
818,3.664000,6.222000,24.016001
819,10.168000,27.306000,19.615000
820,1.659000,25.363001,7.735000
821,27.047001,4.303000,15.788000
